,id,date,rawContent,cleaned_content,english_relative_frequency
30,1231,2022-01-13 23:36:51+00:00,@ShriKri78172130 Jai bholenath 🙏 har har mahadev 🙏🌺🌸🌼🌷🌹🌸💮🌺🌹🌷🙏,jai bholenath har har mahadev,0.2
59,1260,2022-01-13 22:46:41+00:00,@bahl65 Happy Lohri Bhai sahab 🙏🥰 https://t.co/ZKHsmIi0xm,happy lohri bhai sahab,0.25
67,1268,2022-01-13 22:09:44+00:00,@apoorv_taneja @niiischall @ReheSamay Apoorv bhai sifarish lgwa de @ReheSamay,apoorv bhai sifarish lgwa de,0.2
28,1329,2022-01-14 23:11:49+00:00,@DeepakeKumar @V_Choudhary_27 🙏 Jai bholenath 🙏 har har mahadev 🙏,jai bholenath har har mahadev,0.2
41,1342,2022-01-14 22:46:30+00:00,@DeepakeKumar @V_Choudhary_27 🚩🙏 jai bholenath 🙏🚩har har mahadev 🙏🙏🙏🚩🚩🚩🚩🚩,jai bholenath har har mahadev,0.2
62,1363,2022-01-14 22:11:16+00:00,"@ParvazA23184226 Mohabbat hogayi hai tumse... 
😅😅",mohabbat hogayi hai tumse,0.25
79,1480,2022-01-15 22:32:39+00:00,@V_Choudhary_27 Shubh prabhat 🙏 jai bholenath 🙏,shubh prabhat jai bholenath,0.25
72,1773,2022-01-18 21:54:19+00:00,@deepakkandwaluk Bhagwa ya bhadwa dhaari???,bhagwa ya bhadwa dhaari,0.25
83,1784,2022-01-18 21:43:08+00:00,"Kyun hawaa aaj yun gaa rahee hai....
♥️",kyun hawaa aaj yun gaa rahee hai,0.2857142857142857
65,1866,2022-01-19 22:53:09+00:00,"@Ajayraj9595 Achchha kiye aapne,apna parasnal chijo ko dusro ke sahare ka na chhore ,",achchha kiye aapneapna parasnal chijo ko dusro ke sahare ka na chhore,0.25
81,2082,2022-01-21 21:49:46+00:00,Bhaijaan ki jhalak sabse alag ♥️👑🔥 https://t.co/hKjSbNluSN,bhaijaan ki jhalak sabse alag,0.2
48,2149,2022-01-22 23:11:09+00:00,🙏⚜️🔱 jai bholenath 🔱⚜️🙏👈 Shubh prabhat ☀️👈🙏🙏🙏 https://t.co/zIm1J7nXuV,jai bholenath shubh prabhat,0.25
65,2166,2022-01-22 22:33:43+00:00,@mazak_hai_bc @bakchoz Devar ne bulaya bhabhi ko apne ghr🌝,devar ne bulaya bhabhi ko apne ghr,0.2857142857142857
10,2211,2022-01-23 23:56:52+00:00,@ManaMaaBaba @SundeepSinghKa2 Jai bholenath 🔱🙏 👉 shubh prabhat 🌞☀️🙏,jai bholenath shubh prabhat,0.25
47,2248,2022-01-23 23:41:03+00:00,@V_Choudhary_27 @SundeepSinghKa2 🙏⚜️🔱 jai bholenath 🔱⚜️🙏 👈 shubh prabhat ☀️🌞🙏,jai bholenath shubh prabhat,0.25
71,2272,2022-01-23 23:09:35+00:00,@tunki_shamita @Divyakitweet @GAUAHAR_KHAN @iamkamyapunjabi Khaha has gaya kundra 🤪,khaha has gaya kundra,0.25
76,2277,2022-01-23 23:05:19+00:00,"Jai mahakal 🙏🙏🙏
  Har har mahadev 🙏🙏🙏
@ujjainmahakal https://t.co/he3aBiN68m",jai mahakal har har mahadev,0.2
4,2305,2022-01-24 23:58:00+00:00,"Gimme gimme gimme.branding
#NFTs #NFTGiveaway #NFTCommunity https://t.co/VWfcK9d6EJ",gimme gimme gimme branding,0.25
40,2541,2022-01-26 22:29:52+00:00,@Doctor_minu Bilkul sahi ap Ko bhi chahiye mota wala,bilkul sahi ap ko bhi chahiye mota wala,0.25
28,2629,2022-01-27 23:23:59+00:00,@Nationalisti41 Lekin mai tumhe chata hoon,lekin mai tumhe chata hoon,0.2
0,2801,2022-01-29 23:58:23+00:00,Aag Lage Basti mein....🤣🤣 https://t.co/Jo3qzOT3J1,aag lage basti mein,0.25
22,2823,2022-01-29 23:14:28+00:00,@RagaTimes Kiye to hum bhi kabhi kuch nahi. 😂 https://t.co/Vyd24StHbL,kiye to hum bhi kabhi kuch nahi,0.2857142857142857
66,2867,2022-01-29 22:20:42+00:00,@Somnath_Temple @manojptyagi Jai Shri Laxmi Narayan 🙏🙏,jai shri laxmi narayan,0.25
10,3511,2022-02-05 23:47:15+00:00,@ladynationalist Budha pakka rangeela hoga 🤣🤣🤣,budha pakka rangeela hoga,0.25
58,3559,2022-02-05 22:32:22+00:00,@MinaxhiSeshadri Meenaakshi ji aapko bhi Basant panchmi ki hardik shubhkamnaye🙏💐 https://t.co/dCQCigL2WC,meenaakshi ji aapko bhi basant panchmi ki hardik shubhkamnaye,0.2222222222222222
45,3646,2022-02-06 21:58:45+00:00,"Chehre se chehra chupao
Seene ki dhadkan sunao",chehre se chehra chupao seene ki dhadkan sunao,0.25
26,4027,2022-02-10 23:45:15+00:00,"@vimalkkr1990  bhai bahut jaldi uthe gye. 🙄
@Tomb_Raider__ Lara toh tumse bhi jaldi uthe jati h. 🤣 https://t.co/d4yp4XYORc",bhai bahut jaldi uthe gye lara toh tumse bhi jaldi uthe jati h,0.23076923076923078
10,4111,2022-02-11 23:41:50+00:00,"Sagar meh boond boond meh sagar kawan bujhe bidh jaane 
Utbhuj chalat aap kar cheene aape tat pachane 
Waheguru ji ka khalsa 
Waheguru ji ki fateh🙏🙏 https://t.co/TSsP1utIQp",sagar meh boond boond meh sagar kawan bujhe bidh jaane utbhuj chalat aap kar cheene aape tat pachane waheguru ji ka khalsa waheguru ji ki fateh,0.23076923076923078
47,4148,2022-02-11 22:40:08+00:00,@ShilpiSinghINC Hahahaha 😂🤣👍...gadha khud ko fir bhi ghoda sabit nhii kar pa rha😂🤣😜,hahahaha gadha khud ko fir bhi ghoda sabit nhii kar pa rha,0.25
82,4183,2022-02-11 21:47:51+00:00,@samirkapoor1971 @tweetiepieRupal Bhai chaklate hai apne idhar,bhai chaklate hai apne idhar,0.2
36,4337,2022-02-13 22:46:21+00:00,Abhi  nahi to kabhi nahi https://t.co/rRJgetXr1d,abhi nahi to kabhi nahi,0.2
21,4522,2022-02-15 23:56:31+00:00,OM SHRI GANESHAY NAMAH https://t.co/ZXQdm9B1ki,om shri ganeshay namah,0.25
56,4757,2022-02-17 22:34:49+00:00,"@MayankR54793043 @Micromax__India Bhagbaan Ke Ghar Der Hai
andher Nhin",bhagbaan ke ghar der hai andher nhin,0.2857142857142857
75,4776,2022-02-17 22:10:38+00:00,Kabhi kabhi kuch log apne apko prove krne ke liye khud ki vakalat bakhubi krne lag jate h.,kabhi kabhi kuch log apne apko prove krne ke liye khud ki vakalat bakhubi krne lag jate h,0.2777777777777778
97,4798,2022-02-17 21:44:01+00:00,@ajitanjum Parantu jaychand tub hi hote tumhari tarah,parantu jaychand tub hi hote tumhari tarah,0.2857142857142857
14,4815,2022-02-18 23:56:24+00:00,"Jeo jeo tera hukam tive teo hovna 
Jeh jeh rakheh aap teh jaae khadovna 
Waheguru ji ka khalsa 
Waheguru ji ki fateh🙏🙏 https://t.co/xJ4vIcB4KW",jeo jeo tera hukam tive teo hovna jeh jeh rakheh aap teh jaae khadovna waheguru ji ka khalsa waheguru ji ki fateh,0.2727272727272727
79,4880,2022-02-18 21:58:14+00:00,"@AnkitaBnsl MahaDev🙏🏻
Om Namah Shivayae🙏🏻🙏🏻🙏🏻🙏🏻",mahadev om namah shivayae,0.25
90,5291,2022-02-22 20:48:36+00:00,"Aashiq pucha nahi karte
Wo bataya karte hai,",aashiq pucha nahi karte wo bataya karte hai,0.25
33,5334,2022-02-23 23:15:17+00:00,@swati709786 @imrealasim Dikhaya unhen jaata h jise dekhna janta ko pasand ho warna TRP aasmaan nahi chhuti darling,dikhaya unhen jaata h jise dekhna janta ko pasand ho warna trp aasmaan nahi chhuti darling,0.25
48,5849,2022-02-28 23:10:23+00:00,"Jai mahakal 🙏🙏🙏 
       Har har mahadev 🙏🙏🙏 https://t.co/20FG26fD5k",jai mahakal har har mahadev,0.2
14,6215,2022-03-04 23:33:38+00:00,@arungovil12 Subh prabhat ji bilkul sahi kaha aapne,subh prabhat ji bilkul sahi kaha aapne,0.2857142857142857
43,6344,2022-03-05 22:15:40+00:00,Thodi thodi garmi lagne lag gayi hai,thodi thodi garmi lagne lag gayi hai,0.2857142857142857
47,6448,2022-03-06 23:07:13+00:00,@IMukeshKhanna Nahi banegi bjp sarkar,nahi banegi bjp sarkar,0.25
69,6870,2022-03-10 22:59:36+00:00,"Niyat Kitni Bhi Achi ho, Duniya Aapko Aapke Dikhawey se Janti hai Dikhawah Kitna bhi Acha ho, ALLAH Aapko Aapki Niyat se jaanta hai.❤️",niyat kitni bhi achi ho duniya aapko aapke dikhawey se janti hai dikhawah kitna bhi acha ho allah aapko aapki niyat se jaanta hai,0.2916666666666667
7,7208,2022-03-14 23:56:45+00:00,@indian_armada @tanjit_singh Ye bhootni k waha bhi bjaa denge..,ye bhootni k waha bhi bjaa denge,0.2857142857142857
75,7876,2022-03-20 21:38:58+00:00,@rahulpandita Jhoot bole Kawa Kaate !! https://t.co/GAxIpvjbn1,jhoot bole kawa kaate,0.25
10,8011,2022-03-22 23:44:00+00:00,@SonuTiw88074319 Subh prabhat Sonu ji,subh prabhat sonu ji,0.25
29,8030,2022-03-22 23:30:06+00:00,Tumne agar pyar se dekha nahi mujhko https://t.co/s7orvyOTBK,tumne agar pyar se dekha nahi mujhko,0.2857142857142857
83,8284,2022-03-24 22:28:28+00:00,"5 Rupay Ka Anaj Deke
50 Ka Cylinder Badha Dala😜

Pakao Aab Kaise Pakaoge.....

#Cylinder #GasPrice https://t.co/hoM3hmb1vh",5 rupay ka anaj deke 50 ka cylinder badha dala pakao aab kaise pakaoge,0.25
82,8383,2022-03-25 21:46:11+00:00,@MissusPokerFace @IsolatedMonk Aur sath me thodi daru bhi de deni chahiye nikalne se phle. Duaein milengi,aur sath me thodi daru bhi de deni chahiye nikalne se phle duaein milengi,0.2857142857142857
88,8389,2022-03-25 21:33:01+00:00,Merra adhaar card bhi kho chuka hai https://t.co/fvLS6UMHjg,merra adhaar card bhi kho chuka hai,0.2857142857142857
78,8479,2022-03-26 22:12:44+00:00,"Hoshwalon ko khabar kya
Bekhudi kya cheez hai

Sarfarosh  1999
( Aamir khan &amp; sonali bendre) https://t.co/eJhTyBnbMR",hoshwalon ko khabar kya bekhudi kya cheez hai sarfarosh 1999 aamir khan and sonali bendre,0.2857142857142857
4,8505,2022-03-27 23:57:10+00:00,"मुझे समझना तेरे बस की बात नहीं
सोच बुलंद कर या सोचना छोड़ दे
Mu’jhe samajh’na tere bus ki baat nahiN
Soch buland kar ya sochh’na chhoR’de
#Shair
@SyedAsg40342647 @Hamsheera1 @ShawazK39574555 @kssirone @Anu_Shree11 @abrqasid @fazlabas @mykhyd @Munaf_Ali",mujhe samajhna tere bus ki baat nahin soch buland kar ya sochhna chhorde,0.23076923076923078
4,8705,2022-03-29 23:57:19+00:00,@SimpleDimple05 @gdsharma109 Subh prabhat Neelam je,subh prabhat neelam je,0.25
17,8818,2022-03-30 23:51:51+00:00,@SunitaPattana10 Radhe radhe sunita je,radhe radhe sunita je,0.25
46,9147,2022-04-02 23:23:40+00:00,"@Its_Arain_Ch 😂😂🤣 ye pakori pakora kya chl rha hai Bhyi
Market mai nya aaya hai kya🤣🤣",ye pakori pakora kya chl rha hai bhyi market mai nya aaya hai kya,0.2857142857142857
57,9158,2022-04-02 23:19:46+00:00,@razia_alwani 😀😀😅jann hitt mai jaari😂,jann hitt mai jaari,0.25
11,9212,2022-04-03 23:55:01+00:00,Jay bheem  sathyo namo budhdaye https://t.co/f0OVOyrDTh,jay bheem sathyo namo budhdaye,0.2
19,9220,2022-04-03 23:47:39+00:00,@SimpleDimple05 Har har Mahadev Neelam je,har har mahadev neelam je,0.2
24,9225,2022-04-03 23:44:21+00:00,@nehat_1_ @uptourismgov @VertigoWarrior @KarnatakaWorld @TourismBiharGov @ShriRamTeerth @BKTC_UK @UNWTO Har har Mahadev Neha je,har har mahadev neha je,0.2
56,9357,2022-04-04 23:16:55+00:00,"Kehne walon ka Kuch nhi jaata…

Sehne wale kamaal karte hain……

🥀",kehne walon ka kuch nhi jaata sehne wale kamaal karte hain,0.2727272727272727
39,9440,2022-04-05 23:33:37+00:00,"Tahajud, Sehri or Phir Fajar
Hayyeee Kitni Khubsurat hai Yah Raatain…♥️✨",tahajud sehri or phir fajar hayyeee kitni khubsurat hai yah raatain,0.2727272727272727
77,9578,2022-04-06 22:22:14+00:00,@ShyamMeeraSingh Na smjh aor deshdrohi,na smjh aor deshdrohi,0.25
50,9951,2022-04-10 23:11:45+00:00,@AapKaGopalRai KUCHH TAU SHARAM KRO. https://t.co/F7YHB1eDn0,kuchh tau sharam kro,0.25
0,10001,2022-04-11 23:59:52+00:00,"@Saadiatistic17 Bhyi ab ye kya hota hai -- Dur Fittay Munh😂😂😂
aakhir isne Sherwani pehen hi liya",bhyi ab ye kya hota hai dur fittay munh aakhir isne sherwani pehen hi liya,0.26666666666666666
11,10012,2022-04-11 23:57:28+00:00,"Sant Shri Asharamji Bapu द्वारा प्रेरित #BalSanskarKendraOfBapuji के बच्चों के लिए अप्रैल माह (दूसरा सप्ताह) का #रामनवमी विशेष
वीडियो पाठ्यक्रम (प्रश्नोत्तरी व गृहकार्य सहित).....👇🏻 1/2

🕹️",sant shri asharamji bapu 12,0.25
39,10140,2022-04-12 23:20:07+00:00,"@MehakKashif4 Kya masoom sawal kya hai zindagi

Jo qatl kare woh dafnane me  sharmayenge kya?",kya masoom sawal kya hai zindagi jo qatl kare woh dafnane me sharmayenge kya,0.21428571428571427
64,10265,2022-04-13 23:11:26+00:00,@TheTanvirKhan @asadowaisi Tere jaise Kandi soch rakhne wala hi Asad Sahab ko galat kah sakte hai,tere jaise kandi soch rakhne wala hi asad sahab ko galat kah sakte hai,0.21428571428571427
44,10445,2022-04-15 23:40:02+00:00,"निश्चय प्रेम प्रतीति ते, बिनय करै सनमान। 
तेहि के कारज सकल शुभ, सिद्ध करै हनुमान॥
Shree Shitalkund Balaji Mandir Didwana
#HanumanJayanti2022 #hanumanjanmotsav #HanumanJayanthi https://t.co/pA3ehOFfX0",shree shitalkund balaji mandir didwana,0.2
67,10468,2022-04-15 23:22:08+00:00,@dollyaswani_ Bilkul. Pohch Jaega jald hi ✌️,bilkul pohch jaega jald hi,0.2
18,10619,2022-04-17 23:47:41+00:00,@manojmuntashir Nikalo bhai mgr izzat ke saath ye hurdang krne se thori n nikalti hai shobha yatra....,nikalo bhai mgr izzat ke saath ye hurdang krne se thori n nikalti hai shobha yatra,0.25
6,10907,2022-04-20 23:57:52+00:00,@Naeyhhaaa Baat sahi boli hai,baat sahi boli hai,0.25
74,11175,2022-04-22 22:45:26+00:00,"“Thikaana qabar hai tera ibaadat kuch to kar Ghalib,
Kahawat hai kay khaali haath kisi ke ghar nahin jaate.”",thikaana qabar hai tera ibaadat kuch to kar ghalib kahawat hai kay khaali haath kisi ke ghar nahin jaate,0.2631578947368421
55,11256,2022-04-23 23:24:05+00:00,@ImranHussaain Janab dehli me iftaar party kab hogi😀,janab dehli me iftaar party kab hogi,0.2857142857142857
73,11374,2022-04-24 22:56:24+00:00,@dabi_tina Agli Saadi kab hai,agli saadi kab hai,0.25
83,11484,2022-04-25 22:23:53+00:00,Broooo aag laga di https://t.co/hlzvoFPO7R,broooo aag laga di,0.25
59,11660,2022-04-27 22:59:26+00:00,@im_Riya08 Thori sharam le aana!,thori sharam le aana,0.25
65,11766,2022-04-28 23:12:00+00:00,"@asharamjibapu_ 🕉 🕉 🕉 🕉
Sant Shri Asharamji Bapu
#AsharamjiBapuQuotes https://t.co/69KF3F6h7v",sant shri asharamji bapu,0.25
82,11783,2022-04-28 23:00:35+00:00,"@asharamjibapu_ ॐ ॐ ॐ ॐ आनंद, माधुर्य 
Sant Shri Asharamji Bapu
#AsharamjiBapuQuotes https://t.co/Pvh4oxZ4r9",sant shri asharamji bapu,0.25
89,12190,2022-05-02 22:40:43+00:00,@Aafreen_2022 kuchh aur bhi milsakta hai chahiye kiya haram jaado koi kaam fake textvaur photo daalne ke alawa,kuchh aur bhi milsakta hai chahiye kiya haram jaado koi kaam fake textvaur photo daalne ke alawa,0.29411764705882354
86,12387,2022-05-04 22:44:19+00:00,"Sant Shri Asharamji Bapu की औरा देखकर हीरा तापड़िया जी ने कहा लोगों के बीच में उनकी औरा लोगों की ऋणात्मक ऊर्जा को खत्म कर धनात्मक ऊर्जा में बदल देती हैं
दिव्य आभा
विज्ञान हुआ नतमस्तक
#DivineAuraOfAYogi https://t.co/2R4HaX6Imh",sant shri asharamji bapu,0.25
78,12479,2022-05-05 22:11:10+00:00,@MajorPoonia Knha gaya owaisi naam ka barsaati maidhak,knha gaya owaisi naam ka barsaati maidhak,0.2857142857142857
21,12522,2022-05-06 23:34:09+00:00,"""waqt kharaab thha ismey sawal kesa ?
Apney hi gair thhe ismey Malaal kesa""

-Tania Ali",waqt kharaab thha ismey sawal kesa apney hi gair thhe ismey malaal kesa tania ali,0.26666666666666666
44,12545,2022-05-06 23:05:47+00:00,"Ek akela @apj234 bhakton par bhari
#TeamNewsHour

https://t.co/554P53qGLp",ek akela bhakton par bhari,0.2
98,12699,2022-05-07 21:38:47+00:00,Nakhun kaatne ke liye motivation kaise laaye 😖 bhot boring lagta hai....,nakhun kaatne ke liye motivation kaise laaye bhot boring lagta hai,0.2727272727272727
92,12793,2022-05-08 21:34:19+00:00,@pagallarki122 @ArmaanMalik22 Areyyyyyyyy nhi aisa nhi hai.,areyyyyyyyy nhi aisa nhi hai,0.2
59,12960,2022-05-10 23:07:23+00:00,@vinodkapri Tera doglapan dikh gaya to jal gayi 😂,tera doglapan dikh gaya to jal gayi,0.2857142857142857
59,13560,2022-05-16 22:37:22+00:00,"https://t.co/q6zSZtHdjy @ Gurgram, Haryana, Delhi NCR https://t.co/FG3sJeNXSa",gurgram haryana delhi ncr,0.25
95,13696,2022-05-17 21:33:18+00:00,@arjunsaifai Shri Akhilesh yadav Ji,shri akhilesh yadav ji,0.25
57,13858,2022-05-19 22:53:16+00:00,"Dil se dhanywad aapka 👏❣
@Kunjbihari_KBC Bhai https://t.co/XTyTgX9cRX",dil se dhanywad aapka bhai,0.2
61,13862,2022-05-19 22:52:02+00:00,Dil se dhanywad aapka 👏❣ https://t.co/vijj6VJQie,dil se dhanywad aapka,0.25
64,13865,2022-05-19 22:51:01+00:00,Dil se dhanywad aapka 👏❣ https://t.co/gXrIkTvL4S,dil se dhanywad aapka,0.25
52,13953,2022-05-20 22:37:11+00:00,@ShwetaAgarval Dictatorship  har koi bardaasht bhi nahi kar sakta,dictatorship har koi bardaasht bhi nahi kar sakta,0.25
93,13994,2022-05-20 22:00:44+00:00,"@Rahul83657659 @narendramodi @AmitShah @NMC_IND @MoHFW_INDIA @mansukhmandviya Mera nhi h, aap mt pareshan ho bhaiya!!! Aap apna kaam kro.",mera nhi h aap mt pareshan ho bhaiya aap apna kaam kro,0.25
36,14337,2022-05-24 23:19:29+00:00,@Chrishenry_99 @king_polo33 Kaash aesa ho jaye😍❤️👑.,kaash aesa ho jaye,0.25
81,14482,2022-05-25 22:13:41+00:00,Zindagi ek hai muskurat 🤟❤️ hamesha https://t.co/MODT9r97cH,zindagi ek hai muskurat hamesha,0.2
91,14492,2022-05-25 21:54:09+00:00,"@Spoof_Junkey @ndtv Der aayad, durust aayad",der aayad durust aayad,0.25
24,14525,2022-05-26 23:31:54+00:00,exam khatam hone ke baad pakka padhai karunga,exam khatam hone ke baad pakka padhai karunga,0.25
44,14845,2022-05-29 22:58:13+00:00,@VasantP00190520 @AnwarHu84392631 @FarhanZuberiAMU @asadowaisi @imshaukatali @Sidra_Adeeb @_MSalmaan @AimimZuber @Maheboobbagwa1 @ImranGhaziIND @AimimFansClub @aimimfansgroup @najmafatma_ Aur paltu chahe tumhari,aur paltu chahe tumhari,0.25
58,14859,2022-05-29 22:40:13+00:00,"Tarakki toh sirff Gujarat kii hii horhi hai.
#RRvsGT",tarakki toh sirff gujarat kii hii horhi hai,0.25
6,15007,2022-05-31 23:57:24+00:00,"Tadap, tadap ke iss dil… 🙏🏽#KK",tadap tadap ke iss dil,0.2
76,15077,2022-05-31 23:18:42+00:00,@bleachinmyeyes_ 231 dost gai toh tumharee,231 dost gai toh tumharee,0.25
43,15244,2022-06-02 23:35:20+00:00,"@Ienscap Park Chan Wook, Hirokazu Koreeda, Takshi Miike, Hayao Miyazaki https://t.co/SHwX61X44T",park chan wook hirokazu koreeda takshi miike hayao miyazaki,0.2222222222222222
44,15245,2022-06-02 23:34:40+00:00,@ArvindKejriwal @aap hath har mujrim ke sath @SatyendarJain @manishsisodia https://t.co/5IF411ag87,hath har mujrim ke sath,0.2
6,15307,2022-06-03 23:53:16+00:00,Mubarkaaan... Motabhai se promotion bhi kaam nahi aaya? https://t.co/MuiV1h46GR,mubarkaaan motabhai se promotion bhi kaam nahi aaya,0.25
36,15537,2022-06-05 23:27:11+00:00,Ab samajh aaya khel https://t.co/WgjY2NUkjU https://t.co/rO9Xwiner7,ab samajh aaya khel,0.25
46,15547,2022-06-05 23:16:22+00:00,"@29thSept2019 
Neend nahi aa rahi😭😭",neend nahi aa rahi,0.25
82,15583,2022-06-05 22:33:02+00:00,@Coolfacts_07 zindgi itefaq hai kal bhi itefaq thi aaj bhi itefaq hai ☺️☺️,zindgi itefaq hai kal bhi itefaq thi aaj bhi itefaq hai,0.2727272727272727
91,15792,2022-06-07 22:27:30+00:00,L’impression d’entendre pytec ou mrtzky https://t.co/6BDXQfpqnd,limpression dentendre pytec ou mrtzky,0.2
30,15931,2022-06-09 23:45:32+00:00,@Lovelybebo100 Subh prabhat Bebo je,subh prabhat bebo je,0.25
56,16057,2022-06-10 23:24:53+00:00,@ssrajput1977 @SunilBathamBjp Subh prabhat Jai bajrangbali,subh prabhat jai bajrangbali,0.25
13,16114,2022-06-11 23:56:59+00:00,@SunilBathamBjp Jai suryadev subh prabhat,jai suryadev subh prabhat,0.25
42,16143,2022-06-11 23:41:52+00:00,@shyamnarayn67 Subh prabhat Jai suryadev,subh prabhat jai suryadev,0.25
44,16145,2022-06-11 23:41:16+00:00,@Jpsharma717 Subh prabhat Jai suryadev,subh prabhat jai suryadev,0.25
49,16150,2022-06-11 23:38:42+00:00,@sanjeev44198109 @vdgajjar1957 Jai suryadev subh prabhat,jai suryadev subh prabhat,0.25
64,16165,2022-06-11 23:32:46+00:00,@SudhirP47399324 Subh prabhat Jai suryadev,subh prabhat jai suryadev,0.25
85,16186,2022-06-11 23:15:06+00:00,@ranjeet1710 Subh prabhat Jai suryadev,subh prabhat jai suryadev,0.25
94,16195,2022-06-11 23:07:59+00:00,@patne_ashwin Subh prabhat Jai suryadev,subh prabhat jai suryadev,0.25
0,16301,2022-06-13 23:56:06+00:00,@rvthetechy @techstarsrk Mazaar restaurant lajpat nagar.,mazaar restaurant lajpat nagar,0.25
11,16312,2022-06-13 23:48:37+00:00,@Arunkr750 Jai bajrangbali subh prabhat,jai bajrangbali subh prabhat,0.25
12,16313,2022-06-13 23:48:24+00:00,@Kavitarmn1Raman Jai bajrangbali subh prabhat,jai bajrangbali subh prabhat,0.25
13,16314,2022-06-13 23:48:12+00:00,@SunitaPattana10 Jai bajrangbali subh prabhat,jai bajrangbali subh prabhat,0.25
